# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.28000000e-02
# CofR          : (5.00000000e-01 5.00000000e-02 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
5410            	-2.12365692e+61	3.04026712e+63	-9.23239501e+61	-6.73985443e+61	-2.49254059e+61
5412            	-1.08005887e+62	-3.76010190e+63	3.24253311e+61	-9.17932217e+61	1.24218553e+62
5414            	9.90300596e+61	3.16616222e+63	-2.56289055e+62	-2.91144679e+61	-2.27174587e+62
5416            	-3.86617750e+62	-4.19929669e+63	8.47060552e+61	-3.44264723e+62	4.28970778e+62
5418            	3.89088944e+62	3.88062149e+63	1.51319236e+62	4.64748562e+62	-3.13429326e+62
5420            	-3.25757849e+62	-4.71502587e+63	-4.13179192e+61	-3.46416809e+62	3.05098890e+62
5422            	6.69027696e+62	5.97199048e+63	3.55855316e+62	8.46955354e+62	-4.91100039e+62
5424            	-8.03268821e+62	-6.09224660e+63	-5.93934474e+62	-1.10023606e+63	5.06301584e+62
5426            	6.36433248e+62	6.70972601e+63	8.91733371e+62	1.08229993e+63	-1.90566562e+62
5428            	-6.26914594e+62	-7.86438959e+63	-7.05158363e+62	-9.79493775e+62	2.74335412e+62
5430            	6.79848925e+62	6.19989425e+63	9.84002364e+62	1.17185011e+63	-1.87847742e+62
5432            	-8.39303993e+62	-7.61092383e+63	-1.13956944e+63	-1.40908871e+63	2.69519274e+62
5434            	4.56854250e+62	7.14500344e+63	1.72975617e+62	5.43342059e+62	-3.70366442e+62
5436            	-5.95176224e+62	-7.95347272e+63	-8.74741474e+61	-6.38913297e+62	5.51439150e+62
5438            	7.40433382e+62	8.75693404e+63	1.01382517e+61	7.45502508e+62	-7.35364256e+62
5440            	-9.43033435e+62	-1.02658416e+64	2.59764615e+62	-8.13151127e+62	1.07291574e+63
5442            	7.15014151e+62	8.39161966e+63	8.87298661e+62	1.15866348e+63	-2.71364820e+62
5444            	-5.36758286e+62	-1.05989409e+64	-7.85242896e+62	-9.29379734e+62	1.44136838e+62
5446            	8.91225356e+62	8.64871157e+63	1.05843507e+63	1.42044289e+63	-3.62007819e+62
5448            	-1.09854334e+63	-1.03791723e+64	-1.83025087e+63	-2.01366878e+63	1.83417903e+62
5450            	8.21525946e+62	9.56060184e+63	1.15008439e+63	1.39656814e+63	-2.46483750e+62
5452            	-7.41225942e+62	-1.18437378e+64	-1.13154099e+63	-1.30699644e+63	1.75455447e+62
5454            	7.20867647e+62	1.21002457e+64	2.97458592e+62	8.69596943e+62	-5.72138351e+62
5456            	-9.24458437e+62	-1.65708446e+64	-3.15279163e+62	-1.08209802e+63	7.66818856e+62
5458            	8.70073112e+62	1.45095004e+64	4.05031107e+62	1.07258866e+63	-6.67557558e+62
5460            	-7.33915529e+62	-1.58153067e+64	-1.26083265e+62	-7.96957161e+62	6.70873897e+62
5462            	1.13488253e+63	1.64372481e+64	1.07986713e+63	1.67481609e+63	-5.94948964e+62
5464            	-1.42198974e+63	-1.96842971e+64	-1.20269614e+63	-2.02333781e+63	8.20641673e+62
5466            	1.29916891e+63	1.81948402e+64	2.23452236e+63	2.41643009e+63	-1.81907726e+62
5468            	-1.08922898e+63	-2.31968098e+64	-1.68972824e+63	-1.93409310e+63	2.44364856e+62
5470            	8.99722249e+62	1.85437146e+64	1.92809913e+63	1.86377181e+63	6.43273156e+61
5472            	-1.38451049e+63	-2.29915342e+64	-1.96097400e+63	-2.36499749e+63	4.04023485e+62
5474            	1.72356433e+63	2.28503363e+64	2.04970575e+63	2.74841720e+63	-6.98711452e+62
5476            	-1.79854041e+63	-2.64173798e+64	-1.43189021e+63	-2.51448552e+63	1.08259531e+63
5478            	1.88130563e+63	2.87131607e+64	9.05559601e+62	2.33408543e+63	-1.42852583e+63
5480            	-1.88734601e+63	-3.25522986e+64	-8.46511157e+62	-2.31060159e+63	1.46409043e+63
5482            	1.93869615e+63	3.33119742e+64	-6.29787260e+62	1.62380252e+63	-2.25358978e+63
5484            	-2.76602286e+63	-3.68576471e+64	-1.47069732e+63	-3.50137152e+63	2.03067420e+63
5486            	1.83110706e+63	2.81470335e+64	-2.43850046e+62	1.70918204e+63	-1.95303208e+63
5488            	-1.04606193e+63	-3.52901866e+64	2.76782156e+63	3.37848847e+62	2.42997271e+63
5490            	1.80169681e+63	2.85383546e+64	-3.43815315e+61	1.78450605e+63	-1.81888758e+63
5492            	-2.54121831e+63	-3.56498834e+64	-7.15645106e+62	-2.89904086e+63	2.18339575e+63
5494            	3.99041596e+62	3.22464426e+64	5.59506047e+62	6.78794619e+62	-1.19288572e+62
5496            	7.03342712e+61	-4.32953355e+64	1.11167328e+63	6.26170910e+62	4.85502368e+62
5498            	2.13630037e+63	4.10418991e+64	-2.82309297e+63	7.24753880e+62	-3.54784685e+63
5500            	-2.51512032e+63	-4.84214366e+64	1.68226607e+63	-1.67398729e+63	3.35625336e+63
5502            	3.20642723e+63	4.51985041e+64	-2.73352478e+63	1.83966484e+63	-4.57318962e+63
5504            	-3.96908328e+63	-5.23950523e+64	3.29809445e+63	-2.32003606e+63	5.61813051e+63
5506            	3.11323823e+63	5.03960059e+64	-3.62779174e+63	1.29934236e+63	-4.92713409e+63
5508            	-2.44765623e+63	-5.99907226e+64	4.86460999e+63	-1.53512313e+61	4.87996122e+63
5510            	2.46534966e+63	6.38880695e+64	-1.28959854e+63	1.82055039e+63	-3.11014893e+63
5512            	-1.94454862e+63	-7.29211255e+64	3.85452674e+63	-1.72852520e+61	3.87181199e+63
5514            	3.19140783e+63	7.63595444e+64	-3.59979351e+63	1.39151108e+63	-4.99130459e+63
5516            	-2.99363142e+63	-8.97114816e+64	3.33212508e+63	-1.32756888e+63	4.65969396e+63
5518            	9.43933683e+62	8.07725193e+64	-5.74096660e+63	-1.92654962e+63	-3.81441698e+63
5520            	-7.00323170e+62	-1.01357925e+65	7.60693452e+63	3.10314409e+63	4.50379043e+63
5522            	-3.69705139e+63	8.08363541e+64	-1.49929358e+64	-1.11935193e+64	-3.79941649e+63
5524            	-1.78901159e+63	-8.82663889e+64	8.70897884e+63	2.56547783e+63	6.14350101e+63
5526            	8.25362201e+62	8.47265843e+64	-1.18017402e+64	-5.07550789e+63	-6.72623229e+63
5528            	-5.09984599e+62	-1.03619448e+65	1.30359502e+64	6.00799052e+63	7.02795972e+63
5530            	1.30017637e+63	8.75237774e+64	-1.06563262e+64	-4.02798674e+63	-6.62833948e+63
5532            	-3.91638607e+63	-1.13875428e+65	1.41631893e+64	3.16520857e+63	1.09979807e+64
5534            	5.67633418e+63	1.06056349e+65	-2.74651057e+63	4.30307889e+63	-7.04958946e+63
5536            	-5.92971969e+63	-1.20011921e+65	-1.11667451e+62	-5.98555341e+63	5.87388596e+63
5538            	1.10891907e+64	1.22913377e+65	8.48239859e+63	1.53303900e+64	-6.84799136e+63
5540            	-8.92992374e+63	-1.39947089e+65	-7.37119515e+63	-1.26155213e+64	5.24432616e+63
5542            	6.64663673e+63	1.43785261e+65	-3.30551455e+63	4.99387946e+63	-8.29939401e+63
5544            	-5.66678975e+63	-1.55889803e+65	5.07920799e+63	-3.12718576e+63	8.20639375e+63
5546            	4.87338786e+63	1.71967449e+65	-1.04031804e+64	-3.28202368e+62	-1.00749781e+64
5548            	-1.25876537e+64	-1.97156308e+65	7.74023000e+63	-8.71753875e+63	1.64577687e+64
5550            	9.63982073e+63	2.04342160e+65	-3.54063046e+63	7.86950551e+63	-1.14101360e+64
5552            	-9.00628968e+63	-2.21954122e+65	7.20498079e+63	-5.40379929e+63	1.26087801e+64
5554            	5.94663203e+63	1.77504312e+65	5.35948519e+63	8.62637463e+63	-3.26688944e+63
5556            	-2.16165695e+63	-2.28595958e+65	-7.90831454e+63	-6.11581422e+63	-1.79250032e+63
5558            	8.31428804e+63	2.05432353e+65	1.02598393e+64	1.34442077e+64	-3.18436841e+63
5560            	-7.46935609e+63	-2.44837686e+65	-7.86589634e+62	-7.86265091e+63	7.07606127e+63
5562            	8.98693775e+63	2.75528239e+65	-1.74596145e+64	2.57130487e+62	-1.77167450e+64
5564            	-2.06460792e+64	-2.92715084e+65	8.84958446e+63	-1.62212870e+64	2.50708714e+64
5566            	1.76700974e+64	2.77066442e+65	-1.41505989e+64	1.05947979e+64	-2.47453968e+64
5568            	-1.57246714e+64	-3.09986999e+65	2.13290051e+64	-5.06016881e+63	2.63891740e+64
5570            	1.25338916e+64	2.86520216e+65	-1.85777851e+64	3.24499900e+63	-2.18227841e+64
5572            	-8.10575857e+63	-3.61100993e+65	3.16502599e+64	7.71937137e+63	2.39308885e+64
5574            	1.08499879e+64	3.21418289e+65	-2.11826617e+64	2.58657109e+62	-2.14413188e+64
5576            	-1.45273205e+64	-3.70054551e+65	1.86778091e+64	-5.18841598e+63	2.38662251e+64
5578            	2.59753921e+64	3.46100362e+65	-1.74246398e+64	1.72630722e+64	-3.46877120e+64
5580            	-1.41472666e+64	-4.26758024e+65	2.59000564e+64	-1.19723842e+63	2.70972948e+64
5582            	2.89278575e+64	3.90872296e+65	2.97767670e+63	3.04166958e+64	-2.74390191e+64
5584            	-2.85800549e+64	-4.58451863e+65	-3.54903727e+63	-3.03545736e+64	2.68055363e+64
5586            	6.50109594e+63	4.70186557e+65	-4.38607941e+64	-1.54293011e+64	-2.84314930e+64
5588            	-8.51422743e+63	-5.52619057e+65	2.52301904e+64	4.10086775e+63	2.11293226e+64
5590            	-4.63036153e+63	6.05331064e+65	-6.71218536e+64	-3.81912883e+64	-2.89305653e+64
5592            	-1.42945295e+63	-6.81326830e+65	7.17746301e+64	3.44578621e+64	3.73167680e+64
5594            	2.72761992e+64	5.66506270e+65	-4.18266258e+64	6.36288630e+63	-4.81895121e+64
5596            	-2.07260742e+64	-6.65758545e+65	6.95537319e+64	1.40507918e+64	5.55029402e+64
5598            	-1.49523206e+64	5.31142924e+65	-6.45441589e+64	-4.72244000e+64	-1.73197588e+64
5600            	3.93333448e+63	-6.81976561e+65	5.02053857e+64	2.90360273e+64	2.11693584e+64
5602            	-1.27597779e+64	6.29147308e+65	-5.84661074e+64	-4.19928316e+64	-1.64732759e+64
5604            	-1.46038073e+64	-7.85537967e+65	3.82529062e+64	4.52264583e+63	3.37302604e+64
5606            	4.09229383e+63	8.57616031e+65	-7.96797153e+64	-3.57475638e+64	-4.39321515e+64
5608            	-9.58998884e+63	-8.67022972e+65	1.22593621e+65	5.17068217e+64	7.08867993e+64
5610            	5.19807436e+64	7.98443968e+65	-4.85364668e+64	2.77125102e+64	-7.62489770e+64
5612            	-5.69346417e+64	-1.00305035e+66	3.76436670e+64	-3.81128082e+64	7.57564752e+64
5614            	5.91273489e+64	9.21369927e+65	-1.79359488e+64	5.01593746e+64	-6.80953233e+64
5616            	-6.30222300e+64	-1.00037404e+66	1.01402099e+64	-5.79521250e+64	6.80923349e+64
5618            	-2.83859284e+64	9.91629846e+65	-1.08825368e+65	-8.27986123e+64	-2.60267555e+64
5620            	4.69539039e+63	-1.20815474e+66	1.09614868e+65	5.95028244e+64	5.01120436e+64
5622            	-3.34431471e+64	1.22061555e+66	-1.28030990e+65	-9.74586421e+64	-3.05723478e+64
5624            	-1.83222108e+64	-1.30210994e+66	5.99041561e+64	1.16298672e+64	4.82742888e+64
5626            	4.63634967e+64	1.31063480e+66	-6.90752210e+64	1.18258862e+64	-8.09011072e+64
5628            	-7.84430981e+64	-1.67596218e+66	9.47006867e+64	-3.10927547e+64	1.25793441e+65
5630            	1.27853598e+65	1.38134657e+66	-1.73927278e+64	1.19157234e+65	-1.36549962e+65
5632            	-1.53462721e+65	-1.70922885e+66	-3.15325459e+64	-1.69228994e+65	1.37696448e+65
5634            	2.18917665e+65	1.29568355e+66	2.20423474e+65	3.29129402e+65	-1.08705928e+65
5636            	-1.70591978e+65	-1.65998501e+66	-1.45202282e+65	-2.43193119e+65	9.79908369e+64
5638            	1.28587894e+65	1.47381581e+66	1.45369762e+65	2.01272775e+65	-5.59030134e+64
5640            	-1.29506746e+65	-1.92725240e+66	-1.47929170e+65	-2.03471331e+65	5.55421614e+64
5642            	4.34378379e+64	1.95468382e+66	8.73199995e+64	8.70978376e+64	2.22161814e+62
5644            	-2.93272344e+64	-2.38132819e+66	9.21200548e+63	-2.47212317e+64	3.39332372e+64
5646            	-5.89671461e+64	2.60459054e+66	-2.58353252e+65	-1.88143772e+65	-7.02094798e+64
5648            	-9.56182389e+63	-2.71021242e+66	1.76870189e+65	7.88732707e+64	9.79969184e+64
5650            	7.00802349e+64	2.42537261e+66	-2.06711878e+65	-3.32757043e+64	-1.73436174e+65
5652            	-1.04285058e+65	-2.84266622e+66	2.12901636e+65	2.16576064e+63	2.10735876e+65
5654            	1.76319247e+65	2.77836418e+66	-4.45098061e+64	1.54064344e+65	-1.98574150e+65
5656            	-2.74072515e+65	-3.31309809e+66	-1.19359850e+65	-3.33752440e+65	2.14392590e+65
5658            	3.16005909e+65	3.36539526e+66	2.28541378e+65	4.30276598e+65	-2.01735220e+65
5660            	-2.32144672e+65	-3.96700204e+66	-3.28092606e+63	-2.33785135e+65	2.30504209e+65
5662            	2.75868500e+65	3.25751203e+66	4.36865377e+64	2.97711768e+65	-2.54025231e+65
5664            	-3.58081678e+65	-4.13456325e+66	-2.81596919e+65	-4.98880137e+65	2.17283219e+65
5666            	1.40628413e+65	3.07237750e+66	1.33521651e+65	2.07389238e+65	-7.38675874e+64
5668            	-2.82377662e+65	-4.11114726e+66	-2.79217549e+65	-4.21986436e+65	1.42768887e+65
5670            	-5.15815716e+64	3.93188764e+66	-4.71900063e+65	-2.87531603e+65	-1.84368460e+65
5672            	-1.50671799e+65	-4.60056445e+66	3.63704678e+65	3.11805403e+64	3.32524137e+65
5674            	4.47443464e+65	4.85153449e+66	-1.22272196e+65	3.86307366e+65	-5.08579562e+65
5676            	-4.19753344e+65	-6.22449651e+66	8.98267430e+64	-3.74839972e+65	4.64666715e+65
5678            	6.99306455e+65	5.96788315e+66	5.30552003e+65	9.64582456e+65	-4.34030453e+65
5680            	-5.95193107e+65	-7.30068087e+66	-3.92285701e+65	-7.91335957e+65	3.99050256e+65
5682            	5.27753438e+65	6.05427279e+66	6.15887541e+65	8.35697208e+65	-2.19809668e+65
5684            	-4.17358662e+65	-7.77804652e+66	-6.90189027e+65	-7.62453175e+65	7.22641479e+64
5686            	-1.04046588e+65	6.93018610e+66	1.31101708e+65	-3.84957334e+64	1.69597442e+65
5688            	-1.56420746e+65	-8.81791872e+66	-1.29426937e+65	-2.21134214e+65	9.17072779e+64
5690            	1.19154201e+65	9.58922598e+66	3.06879977e+65	2.72594189e+65	3.42857876e+64
5692            	-2.68479204e+65	-1.10144735e+67	2.24061766e+65	-1.56448321e+65	3.80510087e+65
5694            	2.94082187e+65	1.07494878e+67	2.79162500e+64	3.08040312e+65	-2.80124062e+65
5696            	-3.46953324e+65	-1.12474072e+67	-5.07088709e+64	-3.72307759e+65	3.21598888e+65
5698            	5.80669705e+65	9.32415415e+66	2.30829848e+65	6.96084629e+65	-4.65254781e+65
5700            	-8.66270030e+65	-1.18044271e+67	-5.08095433e+65	-1.12031775e+66	6.12222313e+65
5702            	7.99593738e+65	1.15718381e+67	-1.70049674e+65	7.14568901e+65	-8.84618575e+65
5704            	-1.10649920e+66	-1.41519327e+67	-3.62407943e+65	-1.28770317e+66	9.25295231e+65
5706            	1.18082023e+66	1.28210093e+67	-1.49789511e+64	1.17333075e+66	-1.18830970e+66
5708            	-1.14428422e+66	-1.51326689e+67	-1.73425248e+65	-1.23099684e+66	1.05757160e+66
5710            	1.16802302e+66	1.41129691e+67	-6.50068952e+64	1.13551957e+66	-1.20052647e+66
5712            	-1.59776435e+66	-1.58158720e+67	-3.85093839e+64	-1.61701905e+66	1.57850966e+66
5714            	6.80750293e+65	1.42871135e+67	2.92525849e+65	8.27013217e+65	-5.34487368e+65
5716            	-8.77743222e+65	-1.86303026e+67	-5.87072756e+64	-9.07096859e+65	8.48389584e+65
5718            	1.56796283e+66	1.76105263e+67	8.92206610e+65	2.01406613e+66	-1.12185952e+66
5720            	-1.33229305e+66	-1.97942351e+67	-4.15588929e+65	-1.54008751e+66	1.12449858e+66
5722            	1.36656888e+66	2.00081134e+67	6.58702937e+64	1.39950402e+66	-1.33363373e+66
5724            	-1.79961115e+66	-2.23220281e+67	-9.32805532e+65	-2.26601392e+66	1.33320839e+66
5726            	1.19713098e+66	2.22910588e+67	1.63865074e+66	2.01645635e+66	-3.77805613e+65
5728            	-1.49970988e+66	-2.71608294e+67	-1.16077988e+66	-2.08009982e+66	9.19319934e+65
5730            	1.91542196e+66	2.58706647e+67	9.86995945e+65	2.40891994e+66	-1.42192399e+66
5732            	-1.99493331e+66	-2.90248212e+67	-1.13946822e+66	-2.56466742e+66	1.42519920e+66
5734            	1.43653429e+66	2.56131599e+67	8.08287699e+64	1.47694868e+66	-1.39611991e+66
5736            	-1.58470798e+66	-2.96669928e+67	2.54643010e+65	-1.45738647e+66	1.71202948e+66
5738            	1.35865682e+66	2.83710613e+67	-8.46084592e+65	9.35614525e+65	-1.78169912e+66
5740            	-1.27088738e+66	-3.15615441e+67	9.18179818e+65	-8.11797475e+65	1.72997729e+66
5742            	-5.49822033e+65	2.99712442e+67	-1.59609065e+66	-1.34786736e+66	-2.48223290e+65
5744            	-4.13059377e+65	-3.75261334e+67	7.36331945e+65	-4.48934041e+64	7.81225349e+65
5746            	2.86253033e+64	3.37703175e+67	-5.64895075e+65	-2.53822234e+65	-3.11072841e+65
5748            	-1.14368432e+65	-3.83731517e+67	2.68334482e+66	1.22730398e+66	1.45604084e+66
5750            	1.91676347e+66	3.61020450e+67	-1.13139226e+66	1.35106734e+66	-2.48245960e+66
5752            	-2.63363623e+66	-4.63243627e+67	1.50535810e+66	-1.88095718e+66	3.38631528e+66
5754            	4.85304079e+66	4.47662153e+67	1.81618023e+66	5.76113091e+66	-3.94495068e+66
5756            	-4.11317790e+66	-4.72357226e+67	-2.06322038e+66	-5.14478808e+66	3.08156771e+66
5758            	4.94223355e+66	5.63512971e+67	2.23763761e+66	6.06105235e+66	-3.82341474e+66
5760            	-4.09791043e+66	-6.18861920e+67	-1.13663869e+66	-4.66622977e+66	3.52959108e+66
5762            	2.39733988e+66	5.06506388e+67	-5.03437753e+65	2.14562100e+66	-2.64905876e+66
5764            	-2.67648075e+66	-6.46322465e+67	1.14067965e+66	-2.10614093e+66	3.24682057e+66
5766            	7.46636224e+65	6.12899269e+67	-2.66551978e+66	-5.86123665e+65	-2.07939611e+66
5768            	-1.41607937e+66	-7.25454901e+67	1.87308555e+66	-4.79536593e+65	2.35262215e+66
5770            	-4.12334294e+65	6.86162006e+67	-4.43282168e+66	-2.62874513e+66	-1.80407655e+66
5772            	-1.59821990e+66	-7.79725937e+67	1.70695394e+66	-7.44742928e+65	2.45169687e+66
5774            	1.59337523e+66	7.19086096e+67	-3.36703056e+66	-9.01400573e+64	-3.27689051e+66
5776            	-2.22714188e+66	-8.78522867e+67	3.85711192e+66	-2.98585917e+65	4.15569783e+66
5778            	9.12342836e+65	8.35605214e+67	-5.77280197e+66	-1.97405815e+66	-3.79874382e+66
5780            	-1.95744007e+66	-9.97396868e+67	6.22904577e+66	1.15708281e+66	5.07196295e+66
5782            	4.85530969e+66	9.75851405e+67	-4.86061090e+66	2.42500425e+66	-7.28561514e+66
5784            	-6.18206998e+66	-1.09000772e+68	4.53854615e+66	-3.91279690e+66	8.45134305e+66
5786            	9.10042904e+66	9.90985666e+67	3.35950175e+66	1.07801799e+67	-7.42067817e+66
5788            	-6.64449464e+66	-1.13917656e+68	-2.69415636e+66	-7.99157282e+66	5.29741646e+66
5790            	6.93413931e+66	1.15755518e+68	1.03451068e+67	1.21066927e+67	-1.76158591e+66
5792            	-5.43232366e+66	-1.33187660e+68	-5.19919810e+66	-8.03192271e+66	2.83272461e+66
5794            	4.07429756e+66	9.98903893e+67	6.42393273e+66	7.28626392e+66	-8.62331198e+65
5796            	-4.44659508e+65	-1.31468904e+68	-1.58710436e+66	-1.23821169e+66	-3.48892673e+65
5798            	-2.77257261e+66	1.33295427e+68	-1.37578761e+67	-9.65151066e+66	-4.10636543e+66
5800            	1.45591561e+66	-1.43260689e+68	1.35929209e+67	8.25237607e+66	5.34054486e+66
5802            	-2.52007293e+66	1.40422345e+68	-2.31026080e+67	-1.40713769e+67	-9.03123105e+66
5804            	-9.37180346e+65	-1.80210504e+68	1.98765177e+67	9.00107851e+66	1.08754392e+67
5806            	4.29313129e+66	1.74038814e+68	-1.10609007e+67	-1.23731905e+66	-9.82358163e+66
5808            	-2.73540445e+66	-1.91379498e+68	1.42202382e+67	4.37471464e+66	9.84552355e+66
5810            	-7.54196134e+65	1.89525230e+68	-1.47125093e+67	-8.11045079e+66	-6.60205852e+66
5812            	-3.47514135e+66	-2.29552688e+68	1.18329104e+67	2.44131384e+66	9.39159654e+66
5814            	-7.10442244e+65	2.15263603e+68	-1.62113217e+67	-8.81610311e+66	-7.39521862e+66
5816            	-1.45961680e+66	-2.66527201e+68	2.66080636e+67	1.18444150e+67	1.47636486e+67
5818            	8.17988136e+66	3.01621790e+68	-3.09076761e+67	-7.27395670e+66	-2.36337194e+67
5820            	-1.03037952e+67	-3.31105552e+68	2.03834340e+67	-1.12078179e+65	2.04955122e+67
5822            	1.67118275e+67	2.80435844e+68	-2.70589271e+67	3.18236393e+66	-3.02412910e+67
5824            	-2.23629466e+67	-3.58942138e+68	2.19225656e+67	-1.14016638e+67	3.33242294e+67
5826            	2.70716996e+67	2.91312827e+68	2.23341958e+66	2.81884094e+67	-2.59549898e+67
5828            	-2.91146758e+67	-3.54690979e+68	5.79683363e+66	-2.62162590e+67	3.20130926e+67
5830            	9.19997440e+66	3.41168376e+68	-5.33777907e+66	6.53108487e+66	-1.18688639e+67
5832            	-4.57360159e+66	-4.18267923e+68	8.77981502e+66	-1.83694076e+65	8.96350910e+66
5834            	-1.39797608e+67	3.96372486e+68	-2.68558477e+67	-2.74076846e+67	5.51836908e+65
5836            	-1.27312134e+67	-4.65436497e+68	8.68533653e+66	-8.38854510e+66	1.70738816e+67
5838            	1.71942900e+67	4.54228705e+68	2.02999141e+66	1.82092857e+67	-1.61792943e+67
5840            	-2.09489783e+67	-5.30506569e+68	6.21145822e+66	-1.78432492e+67	2.40547074e+67
5842            	1.80660609e+67	5.07708163e+68	-2.10429685e+67	7.54457665e+66	-2.85875451e+67
5844            	-3.41835633e+67	-5.86789080e+68	1.59930328e+67	-2.61870469e+67	4.21800797e+67
5846            	4.89372052e+67	5.12382181e+68	-2.30754058e+67	3.73995023e+67	-6.04749080e+67
5848            	-5.34743505e+67	-5.86720549e+68	3.28544385e+67	-3.70471312e+67	6.99015698e+67
5850            	2.72197614e+67	5.34422135e+68	-1.75635064e+67	1.84380082e+67	-3.60015146e+67
5852            	-4.78892002e+67	-5.98671835e+68	-1.02790970e+67	-5.30287487e+67	4.27496517e+67
5854            	1.65064500e+67	5.50359842e+68	-1.73412827e+66	1.56393858e+67	-1.73735141e+67
5856            	-3.20644639e+67	-6.55692831e+68	1.22554315e+67	-2.59367481e+67	3.81921797e+67
5858            	2.91132510e+67	6.39148154e+68	-4.74146528e+66	2.67425183e+67	-3.14839836e+67
5860            	-4.33567755e+67	-7.54450932e+68	1.35919891e+66	-4.26771760e+67	4.40363749e+67
5862            	7.10736406e+67	7.55278485e+68	5.99950201e+67	1.01071151e+68	-4.10761306e+67
5864            	-7.89745333e+67	-8.25089905e+68	-8.07563502e+67	-1.19352708e+68	3.85963582e+67
5866            	7.28636866e+67	8.10517948e+68	7.82565310e+67	1.11991952e+68	-3.37354211e+67
5868            	-8.30353024e+67	-9.65091916e+68	-7.19998141e+67	-1.19035209e+68	4.70353954e+67
5870            	8.33818250e+67	9.19111425e+68	4.76990392e+67	1.07231345e+68	-5.95323054e+67
5872            	-8.07532698e+67	-9.86192499e+68	-3.19299459e+67	-9.67182427e+67	6.47882968e+67
5874            	7.94690167e+67	8.41786925e+68	-6.16280431e+66	7.63876145e+67	-8.25504188e+67
5876            	-9.72579630e+67	-1.05608404e+69	-2.19600915e+67	-1.08238009e+68	8.62779172e+67
5878            	1.05857120e+68	9.53046053e+68	4.03071044e+66	1.07872475e+68	-1.03841765e+68
5880            	-8.33471323e+67	-1.16259848e+69	1.61415696e+67	-7.52763475e+67	9.14179172e+67
5882            	1.30611353e+68	1.06106968e+69	7.91863768e+67	1.70204541e+68	-9.10181642e+67
5884            	-9.81077907e+67	-1.29960019e+69	-5.97320251e+67	-1.27973803e+68	6.82417781e+67
5886            	5.55481475e+67	1.34132061e+69	6.61304893e+67	8.86133921e+67	-2.24829028e+67
5888            	-5.30634120e+67	-1.44960403e+69	1.99491672e+67	-4.30888284e+67	6.30379956e+67
5890            	-7.71663095e+67	1.59198707e+69	-1.61027494e+68	-1.57680057e+68	-3.34743764e+66
5892            	2.51991812e+65	-1.73722069e+69	5.04311208e+67	2.54675522e+67	2.49635686e+67
5894            	-1.56514410e+67	1.42299962e+69	-1.83887835e+68	-1.07595358e+68	-7.62924763e+67
5896            	1.53327450e+67	-1.45380463e+69	2.33559364e+68	1.32112427e+68	1.01446937e+68
5898            	7.93107636e+67	1.21918887e+69	-1.49652778e+68	4.48437478e+66	-1.54137152e+68
5900            	-1.38224777e+68	-1.64206764e+69	1.12735337e+68	-8.18571083e+67	1.94592445e+68
5902            	1.72944885e+68	1.80137987e+69	-6.64335075e+67	1.39728131e+68	-2.06161639e+68
5904            	-1.64129880e+68	-2.24527868e+69	3.75056895e+67	-1.45377035e+68	1.82882724e+68
5906            	1.92159745e+68	2.14240573e+69	1.17279590e+68	2.50799540e+68	-1.33519950e+68
5908            	-1.65488220e+68	-2.12356770e+69	-7.16763909e+67	-2.01326416e+68	1.29650025e+68
5910            	1.28040417e+68	1.92484472e+69	1.38819269e+68	1.97450051e+68	-5.86307820e+67
5912            	-8.68103633e+67	-2.39018303e+69	-4.79505335e+67	-1.10785630e+68	6.28350965e+67
5914            	3.00908636e+67	2.23451235e+69	-1.32008225e+68	-3.59132488e+67	-9.60949760e+67
5916            	-6.10400127e+67	-2.81505456e+69	1.43401482e+68	1.06607283e+67	1.32740754e+68
5918            	-1.07346310e+67	2.65043400e+69	-3.12641072e+68	-1.67055167e+68	-1.45585905e+68
5920            	1.74642249e+67	-2.98216512e+69	3.49272540e+68	1.92100495e+68	1.57172045e+68
5922            	3.49094102e+66	2.75026831e+69	-3.49645105e+68	-1.71331611e+68	-1.78313493e+68
5924            	1.12335875e+67	-3.08323670e+69	4.83886872e+68	2.53177023e+68	2.30709848e+68
5926            	5.01917564e+67	2.63609414e+69	-3.06851817e+68	-1.03234152e+68	-2.03617665e+68
5928            	-1.65898810e+68	-3.12549435e+69	7.79368448e+67	-1.26930388e+68	2.04867232e+68
5930            	1.94100359e+68	3.38131340e+69	5.75031600e+67	2.22851939e+68	-1.65348779e+68
5932            	-7.75022962e+67	-3.70270998e+69	2.39816474e+67	-6.55114725e+67	8.94931199e+67
5934            	9.69641770e+67	3.68112800e+69	4.52710948e+67	1.19599724e+68	-7.43286295e+67
5936            	-4.27300555e+67	-4.16434541e+69	1.71587862e+67	-3.41506624e+67	5.13094486e+67
5938            	-6.47907825e+67	4.20384440e+69	-1.73860780e+68	-1.51721172e+68	-2.21396074e+67
5940            	-4.38406156e+67	-4.70237804e+69	2.17272434e+67	-3.29769939e+67	5.47042373e+67
